SalesID_SK,SaleID,ProductID,CustomerID,DateKey,SalesAmount,Quantity
3111,47891212-f187-4f92-aaf7-4b6e1f71e2c5,1035,C0337,20240911,1105.74,14.0
3112,76bfa459-4973-4d94-838b-5e9881e89c8a,1004,C0029,20240604,398.17,10.0
3113,fe575a70-9960-4be6-9364-ec444ae96bc0,1020,C0212,20241106,1573.76,12.0
3114,766e9941-4b8a-4cf5-9088-e45df756b57c,1016,C0617,20241004,202.89,16.0
3115,121202bb-85d2-41a9-94ca-918a77961269,1029,C0918,20240812,1688.19,8.0
3116,1be01ab1-90d9-4ffe-badb-c695f41a63d4,1005,C0904,20241029,1884.8,14.0
3117,bdd4ee48-6e4b-4305-b1d6-ffb9edc703ac,1015,C0722,20240803,1152.39,45.0
3118,1970d724-3e31-4434-87dc-a0811b90057a,1049,C0601,20241021,1263.67,4.0
3119,64ee38d3-2fa0-4bbf-8631-a31bbc1007d8,1038,C0151,20240618,196.33,36.0
3120,e0680d55-3109-4766-8d98-6cf49dfd7f9a,1028,C0026,20240601,1539.6,48.0
3121,aa40029a-3711-4e26-9312-d0424c02eb5a,1038,C0822,20240808,510.62,2.0
3122,89762cc7-6083-471b-977f-3e29fc591628,1025,C0009,20240825,1798.09,7.0
3123,bd15b0e7-b867-4f13-8f07-b5941572e057,1002,C0868,20241105,84.53,48.0
3124,4952e14d-87f2-45e6-8bfd-a9c90185987c,1005,C0560,20240608,1149.05,18.0
3125,a6fe0bf2-2493-4450-b91d-1dbbd7c5b7ce,1020,C0782,20240721,54.96,14.0
3126,929eeeeb-3f16-42ac-b96e-e7f4b0286c16,1028,C0583,20241118,504.26,21.0
3127,f0485f63-00a0-4c88-92e5-7d22b7484204,1013,C0372,20241026,1291.69,13.0
3128,12d72418-61ab-4338-a114-462630442a4c,1007,C0515,20241101,1812.4,29.0
3129,72c6727b-a590-4e93-bf8e-c74943c64a5f,1017,C0755,20241113,1604.55,20.0
3130,2dde4a84-cf24-415e-bdbc-4502da127140,1048,C0267,20240711,1554.85,3.0
3131,88bfb491-7321-4f14-b5e7-c4f383137528,1006,C0777,20241019,1121.86,41.0
3132,b0dd5fe1-4780-4c8c-81a7-dfa4375845f1,1026,C0168,20240831,1723.61,11.0
3133,6db768d4-c6c1-486d-b0bb-56cefaa069ad,1025,C0514,20240918,141.07,10.0
3134,7bd74c15-addf-46b1-a48d-79cab7199ae3,1039,C0417,20240616,1982.65,34.0
3135,bf0e5566-7efc-4c54-a642-0022cadd8949,1037,C0374,20241110,972.99,44.0
3136,efcf8fad-c033-4d6a-89b8-75aa923c5564,1041,C0312,20241003,343.36,49.0
3137,e20de990-8538-49c7-8b8c-6cc6c63d3f79,1025,C0660,20241021,917.97,25.0
3138,add14e1b-2ab3-4482-b82a-09d96a8c1208,1040,C0628,20240807,543.6,35.0
3139,67277656-a645-4ac5-9f87-901860515ba0,1023,C0243,20241029,394.23,35.0
3140,97bba466-5ec1-42c1-b69d-79c4034a9637,1007,C0164,20240927,253.61,34.0
3141,020fe7cd-78cf-41f0-8dfa-fa97a0afe9a7,1040,C0221,20240726,409.34,14.0
3142,3221a580-292e-49d6-8ce2-1a2836608e84,1030,C0730,20241115,1656.81,36.0
3143,227aecbe-25ed-448b-8d65-255f3c62bb1b,1008,C0334,20240907,664.66,9.0
3144,aa6379d8-03c7-4cf5-971b-314fc5054766,1045,C0006,20240707,1461.13,47.0
3145,93ba3315-0137-4d3f-8238-076a1d93cf55,1004,C0433,20241021,1927.1,32.0
3146,8f30ccba-071a-4d4c-bd04-67507e4713fe,1034,C0885,20240608,555.39,8.0
3147,35efdc5e-a23a-4a13-9444-d23f76e222ca,1049,C0214,20240715,160.42,48.0
3148,353292cc-8931-4b27-9c76-bc17ecccb64e,1009,C0425,20240605,643.6,39.0
3149,fdbe0112-6852-4457-a0e7-fb99d8fc865e,1008,C0138,20240730,498.38,43.0
3150,0ba3572e-da7d-4dfe-8fa2-9273db2cd01c,1006,C0561,20241114,1040.52,37.0
3151,5a7e8408-9097-4d8d-a70a-4d1d85aa4cf0,1038,C0614,20240806,920.52,49.0
3152,16757d0e-053f-4748-ad14-0615c562ddbf,1042,C0762,20241002,1151.68,22.0
3153,593e869c-1c56-48f7-8535-dc609f21d5aa,1036,C0988,20240731,1878.6,9.0
3154,cd2f94c9-6f67-4b79-aff6-c4b1c58a3602,1034,C0716,20241124,1346.06,24.0
3155,2d0ba1fe-8bb7-427b-b545-c0439ee8cc1a,1036,C0894,20240821,1897.21,30.0
3156,efc71095-6a68-45a7-8c5c-af5916362e0e,1018,C0183,20240826,1931.03,47.0
3157,cbcba258-a7c8-40bd-8398-7c2fdce162ae,1016,C0064,20241109,493.32,16.0
3158,be94b9d4-8cf1-4b79-90ca-4a49ef51b01c,1038,C0120,20241021,700.03,48.0
3159,970e27d5-a23c-4b86-9a6c-c8d6f44d9b2f,1001,C0530,20241003,1836.69,36.0
3160,1478b80f-1ceb-4d0a-8861-44954f3c0c8b,1037,C0343,20240723,881.93,9.0
3161,b9ce1100-0961-45d0-81ef-671f1744ae54,1009,C0457,20241011,177.39,33.0
3162,e4bee77a-81cd-457c-91fc-14c80d859bbc,1024,C0695,20240828,324.5,27.0
3163,83cea805-bb55-4ff6-acbc-6f9e32df763d,1002,C0878,20241127,1033.38,29.0
3164,a1b194a6-0a7e-4f75-a0a7-b67219f121e9,1041,C0171,20240602,776.06,17.0
3165,3c3b9ad6-17b3-4878-b198-4eda8db59e25,1018,C0910,20241112,904.2,36.0
3166,e60bf955-bf22-4738-b76f-430012dbec0f,1011,C0725,20240929,782.93,17.0
3167,3ffc97d2-065e-4ebf-947d-90ba5ec82069,1000,C0862,20240727,1414.15,22.0
3168,1eedf564-98e9-40e9-902c-9c6442db9f3f,1045,C0859,20240916,1970.12,45.0
3169,d274334e-7c1f-46af-a054-0cc7d8150e13,1026,C0673,20240701,344.49,8.0
3170,d48270a4-9ab7-4e53-997f-24d29b7f9351,1025,C0318,20240713,1689.55,6.0
3171,9339883a-8409-4d58-8a89-1493742b4fec,1034,C0201,20241119,862.1,45.0
3172,1887d1d1-26b5-4135-8f56-048280d0dcba,1028,C0682,20240823,1791.27,46.0
3173,777b306c-c820-48db-b163-a99d94fad332,1047,C0734,20241031,1029.11,27.0
3174,fb1887e7-497f-4b87-bdad-5a8164a9872a,1018,C0631,20241112,776.6,17.0
3175,5c802ab7-b8a4-454a-901e-54bf9de1fb6d,1030,C0022,20240921,973.15,14.0
3176,9656d2d4-ff68-4789-a86e-b248060dbf70,1011,C0826,20240619,1531.54,16.0
3177,03987653-be30-4cc1-a824-5010dcbbba3a,1027,C0916,20240801,1255.11,28.0
3178,36a3227d-2e1d-4b47-8600-a09dd53e3db3,1005,C0013,20240708,1397.63,9.0
3179,ed535592-6e12-4743-b7a7-0e4ce366d866,1015,C0047,20240714,169.54,44.0
3180,cf8b3361-0eda-4e0c-b9f3-3334c618ffaf,1030,C0493,20240629,920.02,4.0
3181,51fc04b0-8562-4855-b0db-29eed81b2781,1042,C0963,20240801,859.71,5.0
3182,1e965ac3-a5e3-4836-ae51-e350e612c8cf,1004,C0340,20240712,492.3,10.0
3183,e29de070-a1a0-4938-ac73-4b99f89814d1,1033,C0211,20240913,1654.87,40.0
3184,ae86cd02-e101-4e10-b93e-af5c64cc1705,1021,C0137,20240616,244.17,50.0
3185,4b569825-d85b-45c5-838d-f12b215dc561,1017,C0854,20240907,393.09,48.0
3186,46a7f6b6-eca2-4d9f-a919-bd92a7f56b1b,1009,C0126,20240802,466.34,33.0
3187,26c92a3c-683c-49de-b4e6-e46c8636d226,1028,C0382,20240612,1360.06,5.0
3188,087f5411-3425-4192-b2c8-ee1461f627fe,1017,C0515,20240811,1760.2,42.0
3189,8153bb14-7a8b-4fb3-b812-be64bb4fdbe3,1037,C0705,20240614,923.44,19.0
3190,096982b6-16ac-4d95-a08c-f20fa27b0988,1033,C0236,20240903,714.01,39.0
3191,a315b6c3-c986-40cd-9c88-bc13b4bdefcf,1007,C0471,20240629,1003.55,42.0
3192,a626f7ab-a2f1-46f5-8d16-680af41f379d,1012,C0964,20240804,184.05,22.0
3193,bc595d2b-26af-41d0-95ac-55af7ada3366,1012,C0837,20241121,1911.08,4.0
3194,8f95c4f2-fa96-4fe7-890a-3c026da06fc4,1045,C0655,20240622,942.34,39.0
3195,8c6cdbe3-9f0d-4994-8509-029ba6f87e14,1019,C0252,20240921,119.52,34.0
3196,10cc5cfb-c494-4e7b-8e71-5a42dd7ff217,1008,C0144,20241002,1497.29,41.0
3197,1218c702-6e2f-4fc1-b5f9-fc6299412275,1008,C0660,20240620,60.47,38.0
3198,9e47bae2-5466-4323-acd4-f60e722bdd41,1025,C0338,20240926,831.83,34.0
3199,532ca62a-1567-4942-9e7c-723bc9edd808,1017,C0709,20240920,1015.07,47.0
3200,831e6bd4-96d1-4eb0-a8ca-2af456f2106f,1000,C0529,20240623,692.33,24.0
3201,0bcc091f-9d3b-4dbd-acea-35ec692de2ef,1046,C0414,20241114,1752.96,47.0
3202,c4f55606-cce5-4d17-a1da-38759b058a6e,1046,C0923,20241105,829.95,17.0
3203,dfc2ed98-1538-42d6-af5f-e48e6141d8ec,1036,C0668,20240904,1076.72,8.0
3204,a6777ee1-8ee2-4b10-993b-70f7b1974e80,1001,C0312,20241124,820.0,12.0
3205,8fc2ed33-6a75-42a6-9561-72987738212c,1031,C0597,20240720,678.17,19.0
3206,78a8e232-60d6-4e50-a56c-c6a5450e956f,1009,C0528,20240806,1925.04,13.0
3207,17220546-8703-4229-a7ff-965edd5ec5bb,1023,C0999,20240809,143.33,23.0
3208,f5e6486c-8e3f-4014-a475-6ab8828b7649,1046,C0619,20240605,1591.38,18.0
3209,de51eda6-b948-4a23-a57b-b02831970466,1026,C0458,20241021,1421.33,40.0
3210,94ff133b-29bc-4a25-b933-f7ae8f52a7d5,1014,C0116,20240825,172.84,35.0
3211,d43a0b1b-a991-465d-9aeb-2b36fd8940c1,1000,C0876,20241025,1574.23,23.0
3212,743c8964-e632-4161-86fb-2334731132f1,1047,C0862,20241128,1249.07,14.0
3213,68cbfb91-bb8d-4e00-b0c1-69e19d8f8073,1041,C0295,20240730,1318.93,39.0
3214,fe251409-e972-4726-9941-9d413402c406,1044,C0507,20241014,575.04,33.0
3215,34109b7f-f712-4050-9273-1b3d81717233,1044,C0517,20240926,1822.72,4.0
3216,a1645d7d-f1f1-4cea-ad7d-f42711739fc6,1046,C0698,20241121,124.35,5.0
3217,2cacd1b4-5cb6-4362-95d0-7f310f3aff9e,1030,C0403,20240911,882.87,17.0
3218,1caaba5e-d688-4567-af25-a2b15cd5386d,1032,C0514,20240914,1552.46,36.0
3219,9ce89a40-34cf-4181-99cf-2ce6aa5f7e55,1032,C0717,20240914,599.88,31.0
3220,3867d1d9-8dc4-42bc-946b-f9fbc4705159,1020,C0353,20241029,1399.68,46.0
3221,45a9ad89-29c9-45e6-b520-2db06a1c020a,1020,C0247,20241112,933.5,25.0
3222,e5177a92-e4ee-495c-b4d1-a15d6cafeded,1000,C0627,20241108,1989.9,6.0
3223,1dbfae7a-dff9-4b22-b21e-d729e1b0e9a2,1007,C0879,20241009,1669.54,41.0
3224,5cc7bfe7-f9c8-48bd-ae0a-32748b95cd31,1040,C0025,20240912,1570.6,27.0
3225,34ac8834-673b-493b-acfb-74a54942c2ae,1047,C0984,20240911,539.34,21.0
3226,b1a69d10-797e-46a9-84fe-6a243904cc77,1033,C0402,20240925,1426.71,9.0
3227,75ad1d5b-ea1c-43bf-8aef-2812aae83cf1,1017,C0552,20241125,934.5,13.0
3228,1c8bf85b-3cd8-4e64-9699-06ef4b07ce99,1023,C0589,20240929,1989.61,1.0
3229,48794bba-45a3-4a8f-89c9-7fe9f31d3a8a,1021,C0808,20240816,72.05,11.0
3230,07ffec77-eb90-4be1-b7bb-76d791ae1f31,1036,C0890,20240822,1486.73,4.0
3231,98834bf2-69e5-4386-8fb2-81dc3dd48207,1017,C0561,20241016,708.24,35.0
3232,cf8034ea-4470-4d1c-8263-227b81439901,1032,C0741,20240922,605.09,3.0
3233,5915c76f-afcf-4eea-bc12-7927a8e5e58e,1036,C0730,20241012,531.42,31.0
3234,81864ce5-9d7a-4a33-827d-2a007aabd11a,1013,C0320,20241117,391.23,46.0
3235,79b55b13-2f6e-4e14-b190-6201682ea5a5,1028,C0031,20240814,628.07,21.0
3236,45284212-3c40-4fa2-9b61-c06a171cc320,1045,C0825,20240626,1330.51,19.0
3237,2344f327-107c-42e3-89e7-20cf7d5682a6,1015,C0736,20241015,742.15,48.0
3238,084057fa-1343-4e03-b639-cecab1819970,1031,C0919,20240813,1425.42,3.0
3239,3a84ddde-c414-4535-a1c9-b082d9e115d5,1039,C0137,20240726,1069.16,1.0
3240,52dc2943-a917-4e87-879f-a980f61cfe4a,1001,C0917,20241003,1397.37,23.0
3241,db283b48-6b14-4b74-bdd8-45e2d17b32fc,1032,C0117,20240804,128.52,9.0
3242,14cb3b15-70a0-4142-99f8-4819cb958431,1045,C0406,20241101,981.66,17.0
3243,a52b805b-98ff-4594-ac5c-e0a46114342b,1043,C0234,20241126,287.55,20.0
3244,9060aaf2-3634-432b-b9f5-1d9cdfb683ad,1025,C0573,20240718,773.8,45.0
3245,a68fa993-4608-482f-a70e-99b45e2b15a9,1014,C0096,20240617,405.05,28.0
3246,7e5a3ee3-02bb-4498-9030-eda727a13dbf,1047,C0815,20240621,1729.42,20.0
3247,e2f46401-fac4-4ee0-ba1f-1eb4588737fb,1028,C0640,20241026,1015.07,49.0
3248,8bc398cf-32a9-44fd-965f-216cbacc5623,1031,C0543,20241112,1598.39,32.0
3249,6b2000de-0b61-4824-a199-3b7a31e766a2,1028,C0114,20240802,546.66,48.0
3250,4f908d65-a23c-4233-816e-1e9cb4056ad4,1013,C0178,20240818,1015.07,42.0
3251,d4fca5c2-885b-42b3-b8c5-6f137eb1c0ed,1012,C0090,20240608,1015.07,1.0
3252,1591ebac-edf9-4112-ab0e-c6a2ae0aeca0,1027,C0909,20240918,1717.75,12.0
3253,da81fefe-8425-47c0-8717-d116afe41823,1019,C0286,20240827,1854.53,26.0
3254,eecdad0a-b543-42f6-a743-456b6cc075e0,1036,C0216,20240603,1015.07,36.0
3255,71501bfb-a329-4f78-8be2-4efe265fd14a,1034,C0236,20240903,1951.76,39.0
3256,04ae1d92-c0c8-4aef-b908-be6b72057a00,1014,C0685,20240829,608.29,27.0
3257,58aaeb66-f368-46d9-bdf4-06b5d865b9a9,1003,C0412,20241124,1979.64,15.0
3258,fd789b72-e961-4cde-b5d8-80416ff58093,1011,C0472,20241118,364.89,14.0
3259,318757b3-418d-4cb3-8e76-1f2a5e5aeb25,1001,C0218,20240610,1701.15,47.0
3260,f4aaf6ed-3463-4d73-aaba-bb7acff9e7bc,1039,C0140,20241012,1587.71,26.0
3261,14f43531-855f-498f-928c-6bd734fe6e9b,1048,C0166,20240727,1793.87,46.0
3262,689e219d-2213-47bf-8562-285763e69d44,1037,C0821,20241116,847.78,27.0
3263,9d88b096-ca9c-4d39-83b0-b93478c37434,1011,C0147,20240608,1827.25,44.0
3264,c2b87199-d345-4b25-9313-ff803fab2217,1022,C0280,20240701,1966.49,16.0
3265,ac35da8d-7d91-4e02-8ec0-7a0455aef06a,1014,C0398,20241025,39671.78,48.0
3266,ebc6283c-6cd7-422e-a4ff-17adf2d5ebd0,1025,C0705,20240922,1508.13,9.0
3267,c2fcf82d-f798-4353-a6b3-7cdf652be1c8,1032,C0281,20240711,487.26,45.0
3268,f23bf286-1fb2-4882-990d-50d7396f4523,1001,C0465,20241111,239.93,41.0
3269,a5aec26f-8631-4b1c-b86a-c8e1fe5e5413,1049,C0117,20241029,1317.92,1.0
3270,7a72b15c-df20-4086-95b7-8f457f7feab8,1028,C0114,20240624,490.47,5.0
3271,f09a75a0-0866-420f-9aa1-fbb592b8f9e3,1024,C0742,20240802,1639.03,10.0
3272,263f1b3b-9d65-4a0f-a1f3-bd453c632921,1007,C0804,20240916,1772.76,2.0
3273,8f106e92-5bab-4e10-8513-28598f17f45b,1010,C0333,20240612,1776.63,8.0
3274,94ea2b0c-f5bf-4605-b998-0bf5b5cc9744,1046,C0277,20240704,1361.41,12.0
3275,3e9aee56-8e6d-461b-b1b2-ec0b107861ed,1024,C0149,20240628,64.56,14.0
3276,8810ffa5-9d85-417c-b9df-431eba6d4747,1000,C0872,20240621,1398.95,49.0
3277,ea7ffb0d-f50d-4606-889b-97d3adb45906,1037,C0229,20241121,1799.82,25.0
3278,4ffef77c-f87b-4479-b576-899464f70cf7,1031,C0340,20241108,115.3,13.0
3279,244d3193-4bc7-4677-a69a-ac8dc870b556,1009,C0942,20240802,1346.48,14.0
3280,b4022e0b-d0ba-40f7-a96b-5542818753d4,1021,C0435,20241016,1954.85,5.0
3281,c043c5e0-9929-4efa-a2a9-7896b82e164a,1043,C0973,20241027,1570.97,40.0
3282,6d584e42-58c7-4241-833a-cecfc99f40eb,1037,C0197,20240712,1969.71,13.0
3283,a0d71810-af8e-4762-ae3c-9d29fcfabc28,1001,C0413,20240710,57.19,24.0
3284,45981ca0-48f0-4e53-85b0-1c3404271451,1005,C0807,20240722,439.25,47.0
3285,082283ee-4a95-4f70-8e65-ccf0809c5fbb,1039,C0032,20240902,478.75,46.0
3286,07193c23-1ff5-4729-b374-9bb1201c51ea,1043,C0981,20241101,1222.41,38.0
3287,99a47381-2dea-4564-8592-d9c6ee1d21b2,1040,C0492,20241119,1231.64,26.0
3288,f48d1bf9-7380-4d59-8e89-30a25e6dee44,1048,C0464,20240609,1765.25,7.0
3289,a7cf81df-53ef-466d-8d17-2eeb959c92f4,1040,C0209,20241023,522.68,39.0
3290,c40d8b85-7d56-4f0f-b95c-c964866ccf8c,1018,C0915,20240612,1979.61,28.0
3291,8748fe49-ae2d-4654-a8eb-9b2b4e35a402,1036,C0683,20240708,1747.8,29.0
3292,ae7d5783-e620-4610-940b-62b767f2c832,1015,C0360,20241007,421.62,23.0
3293,23e54cd6-79dd-442f-9069-3de54aa4ea49,1032,C0354,20240917,419.55,48.0
3294,718465ab-52e5-4438-bb59-dbf4a1166dda,1042,C0414,20240602,962.52,10.0
3295,6c5abfc0-aab3-4800-89d3-49448f766725,1032,C0638,20241116,1151.87,16.0
3296,7a5d89d5-f856-48e7-8d58-d19e5750ca9c,1035,C0158,20240621,1015.07,40.0
3297,07f9d69b-652a-4699-bd92-948799f8b2ad,1044,C0294,20241020,475.02,23.0
3298,8f5cefc2-d08d-486c-850e-2c7ce0273215,1016,C0489,20240615,825.13,32.0
3299,a04843e6-73d1-4d8a-bef7-0d66929c250a,1010,C0361,20240701,770.86,29.0
3300,00d17c2c-241d-4cff-89bf-c6c672794d29,1045,C0819,20241022,1733.11,49.0
3301,c444598c-6051-41c3-a6de-c0617247a0cb,1033,C0428,20240630,680.69,12.0
3302,ab1e5da9-eaff-45fd-8567-26312f828bdf,1013,C0923,20241119,331.8,25.0
3303,af41e4bd-030c-4064-880b-ca3a22f42e48,1023,C0683,20240701,1015.07,35.0
3304,c18a2882-8bff-4183-821e-14a3e1ce3d45,1010,C0313,20240805,610.65,38.0
3305,d9243a39-348b-4563-b5fd-e78059a49b42,1012,C0253,20240622,1163.67,7.0
3306,9a363315-be8f-4b9f-b4ca-7f779b8c29f2,1026,C0133,20240604,255.5,43.0
3307,8fd39306-5ffd-40bc-93e5-7a91d71e2caf,1047,C0018,20240714,288.98,43.0
3308,31ea2ae9-47b8-499a-bba2-d9c7b2d6ea76,1045,C0777,20241122,1141.89,24.0
3309,a1a14002-a2ca-4ad3-ad87-d3353abf5d18,1000,C0318,20240822,971.27,41.0
3310,6421bf41-3959-4000-a03e-5696b95fe822,1028,C0339,20241017,875.3,14.0
3311,af317359-e6d7-4752-81ca-2f567d97d9d7,1010,C0613,20240728,708.83,46.0
3312,2818a3cc-b038-4713-8a85-fa8438af0d8a,1008,C0213,20240627,92.78,43.0
3313,f948d14f-2293-44c8-83d0-9a074a6979de,1040,C0269,20241114,1336.53,15.0
3314,f569ad63-f24b-43ef-9094-360debc0e58c,1011,C0318,20241023,921.58,31.0
3315,6f506c8c-7332-4c6b-a4d8-3b3def5a1dce,1041,C0382,20240704,1540.08,33.0
3316,e858fad6-3a1a-4ad5-8c66-c6d18be04100,1017,C0512,20241022,471.4,42.0
3317,11a46baa-660c-4474-8ff3-48535f4381ff,1009,C0642,20240830,234.24,19.0
3318,d9fcfb4e-bc0c-4565-b1c0-9fef2988a5c4,1047,C0109,20240713,782.44,37.0
3319,e08151e7-5d31-4044-8ee1-6cd2ba082195,1013,C0017,20240731,857.33,29.0
3320,64cc6f23-1f0a-4ed3-86de-9d15161547b0,1038,C0499,20240622,1579.34,22.0
3321,025d1d8a-59a6-4cfb-bf33-a3f2506d2e48,1034,C0881,20241118,1436.83,16.0
3322,04424c11-13ed-40d0-b7be-54f14081ea39,1043,C0433,20240710,947.43,32.0
3323,a2cc57b5-1d9c-45b5-9e52-611bdd5f671e,1045,C0140,20240905,719.51,44.0
3324,63bd1f55-2140-4924-9f0f-539643d63871,1033,C0534,20241102,1810.08,20.0
3325,9f30f70f-0ef2-4fd4-863f-2a35e45b516b,1013,C0453,20240925,83.21,26.0
3326,b1149c98-d5d1-48fb-94bd-4e408ceba08e,1026,C0909,20241101,794.57,43.0
3327,760c4a40-a4f1-4d86-bbc5-8e5b0870d225,1030,C0098,20241108,849.63,3.0
3328,05388838-2dca-4045-9e12-6fde44df8241,1025,C0757,20240905,385.13,43.0
3329,c6fefc68-08e3-4f9c-8a9c-93112b5cf905,1017,C0741,20241115,372.93,5.0
3330,048ca517-59ae-4fed-ac1d-06584b322ced,1016,C0114,20240918,427.96,10.0
3331,fdaf4c68-795a-4e22-9baf-50f0adacc7ed,1040,C0509,20240807,751.87,40.0
3332,cf080cdd-9211-4e94-9e30-57ac01e45dbe,1009,C0183,20240828,1049.17,7.0
3333,dc947c30-45e1-4ac3-872b-1a785ac34a95,1002,C0065,20241108,455.04,48.0
3334,370eb0df-381e-4876-9794-eb895a3943fc,1022,C0782,20240909,1622.35,24.0
3335,ff5ef7c9-562b-42a3-b23e-fc02d10c6818,1044,C0699,20240809,255.55,1.0
3336,dd6b8dec-1560-4d59-96cb-4620cce178b7,1005,C0689,20240713,1923.79,39.0
3337,4658f4fb-ea0a-4567-9e2f-4bdd90baadda,1032,C0369,20241111,896.53,35.0
3338,98238976-4944-45db-8aa6-c6771a1d4690,1040,C0092,20241026,1016.08,1.0
3339,9cd3aeb9-ecde-42c1-be03-4f587b258483,1039,C0118,20240626,402.97,19.0
3340,32feb2fc-3c44-44a5-990a-7deb8bc87d54,1010,C0116,20240926,1108.04,10.0
3341,8c07c46e-963a-4479-bc8e-1b2cb0e144cd,1047,C0281,20241009,642.28,38.0
3342,0bd76a0d-af0b-4922-be39-24c0bc6b93d0,1004,C0638,20240813,1827.13,25.0
3343,b40c6837-3f04-4263-80df-9d4bfd377c82,1039,C0369,20240810,1047.08,14.0
3344,50e18e36-e7d5-43d3-9409-94d826b791dc,1014,C0419,20240710,1255.0,36.0
3345,c6f3866d-0b8e-4999-8ed6-8b8dd22057b8,1011,C0796,20241028,535.63,4.0
3346,6fa5f9c7-2e6a-4ac0-ab61-0c9812fd804e,1027,C0748,20240907,1536.12,34.0
3347,e1c42e33-a973-4b10-afa3-aeadd626f362,1025,C0020,20240807,1615.58,43.0
3348,45b67702-be3e-42cc-91f8-ab8c93abc19c,1014,C0656,20240601,1769.16,34.0
3349,8fca1d0d-7d5c-4715-b0a9-d34f2d63a0c6,1004,C0835,20240912,1930.18,47.0
3350,c102368a-25dd-4e5a-b94e-742a0df9d8e8,1008,C0371,20240815,1015.07,10.0
3351,71e63f6c-dc2b-4bf5-810c-c22988f102b2,1049,C0070,20240813,1015.07,38.0
3352,0de17762-c781-4c1b-8931-c7866a1b6590,1032,C0748,20241125,1609.97,41.0
3353,cb3d1639-afc7-4938-9991-1233e406bb0e,1006,C0464,20241101,255.47,43.0
3354,382018a4-0cb3-4379-b75a-40d1d80142f7,1029,C0905,20240902,840.25,23.0
3355,e99eb8aa-75ca-4057-a96f-1990fd1141a9,1032,C0776,20240712,1195.74,42.0
3356,8ceca7de-9101-4efd-97aa-781642632ba0,1023,C0786,20241113,1619.36,29.0
3357,1a11b000-9693-4003-9dc9-a67acca22023,1007,C0291,20240616,1358.08,45.0
3358,8a276fe8-0e7a-445e-8b78-6d9e6eebdaad,1024,C0009,20240912,1622.12,5.0
3359,7d8691a6-884d-4049-b7f8-903989f963b3,1043,C0406,20241108,545.8,33.0
3360,8d28008d-2870-4686-a660-1822c92a6d6e,1039,C0269,20240602,1285.35,20.0
3361,fb8af8df-1bb1-49ad-9924-78a17686e265,1011,C0058,20240811,912.25,4.0
3362,a7a2668f-c5d1-4241-9751-d7e7089b1fef,1019,C0439,20240826,1891.54,49.0
3363,5da3bdb5-bec1-4ea6-8c8e-a6abe7bfd43a,1044,C0517,20240730,857.04,46.0
3364,6ec779b3-1cad-4813-b21e-f6c9487941ad,1028,C0526,20240617,340.87,42.0
3365,eda60a9e-ddbc-4065-9b18-08ca94f8432a,1025,C0622,20240821,1015.07,29.0
3366,d27ed0b2-ccc0-4411-aa6c-e05ffad46a90,1006,C0606,20240704,540.27,37.0
3367,89005ea8-81ab-4c69-b39f-10ed7d6f534d,1019,C0723,20240828,782.87,26.0
3368,5bcc82da-a1c0-4759-abea-b462c1479eb0,1025,C0282,20241110,1671.55,17.0
3369,9f0cbccd-5a3a-421c-a2ae-3307fc4edcd7,1036,C0919,20240704,215.77,17.0
3370,66395605-7e60-4545-a6ec-bfea88d9d444,1014,C0297,20240610,1169.74,33.0
3371,bdaa7576-9a8a-442f-aa45-6626120fc93b,1046,C0709,20241126,1121.41,50.0
3372,a55cf5ce-a864-4b9a-9387-598d7d50b6e3,1018,C0583,20240827,890.15,49.0
3373,8227750a-83ce-4df5-b63f-3f72ff1a0325,1000,C0537,20241123,1160.37,10.0
3374,e14f0d14-44c9-4802-8579-558be1d8162c,1017,C0836,20241004,1001.61,37.0
3375,5c311979-67ee-46f7-8812-2ff2b5880ef7,1028,C0833,20240926,1015.07,14.0
3376,8cafb951-38a7-4d47-9155-67b2934e9d89,1043,C0212,20240711,1165.85,34.0
3377,596433a0-6fc5-4e19-9a4e-600177e5486e,1023,C0832,20241102,967.17,14.0
3378,21873e56-1f2b-4efc-bc28-446bebfe95fc,1013,C0084,20241026,380.84,19.0
3379,3e92dd07-6222-4443-9a81-04acc5727c15,1019,C0867,20240917,53704.71,33.0
3380,38b27357-34ef-469f-988e-531f56a02a5c,1025,C0795,20240822,1985.06,40.0
3381,2dac0f8d-a301-4d7c-8650-05da9d8cb03b,1026,C0314,20241107,1431.99,38.0
3382,c4c78960-9fc8-4684-9615-f55fd711aa7a,1041,C0156,20240921,1378.69,35.0
3383,0edafcea-88ce-4ef6-a75e-f18d1468d361,1001,C0141,20241020,912.47,1.0
3384,09d7f62c-08ef-4604-b26e-9141ad06af46,1043,C0469,20241109,248.29,24.0
3385,7ed27002-6cb8-42c3-9e5f-55da6880a877,1027,C0772,20240911,1195.05,21.0
3386,a9be0e77-801c-4e5d-a38d-e1cc61cf4819,1045,C0360,20241011,555.48,39.0
3387,e62ca8ac-2b23-4c95-900b-f4bb0d605b1f,1027,C0760,20240907,1123.43,40.0
3388,25c9feae-ff27-4fcf-8640-f7e426e92359,1039,C0217,20241008,1635.65,17.0
3389,8418f6fb-97f2-4af6-a952-76882e66bd21,1034,C0601,20240806,129.07,30.0
3390,d5fd565a-54fc-4968-8958-4352037a9be3,1039,C0371,20240709,745.07,43.0
3391,17d3231c-3781-4fc3-b5df-7568f657e58b,1021,C0130,20241014,897.47,1.0
