SaleID,ProductID,CustomerID,SalesAmount,Quantity,Timestamp
8bc12eff-101d-4f5c-95b0-42ca66e8ab8b,1027,C0920,343.62,4,2024-10-06T13:56:00
d810de03-47d5-4ba9-855f-c7529b3d1d26,1005,C0409,508.01,24,2024-08-24T03:40:00
b4501d3b-f1af-4c10-a676-59ac93715c12,1027,C0855,754.51,6,2024-06-14T03:07:00
d4780485-b639-4f3b-8a27-8647473c46eb,1046,C0182,1766.72,9,2024-10-09T03:34:00
18fdaf7f-a030-430b-9a50-73a3ca25651d,1016,C0977,1463.44,30,2024-07-08T06:02:00
dc2005e7-f0f0-4c35-a6a8-afecfe03206d,1015,C0284,1123.65,27,2024-07-28T10:41:00
daf77663-36e3-4853-9f84-ca1a027c3d39,1005,C0181,1028.6,35,2024-06-05T15:45:00
507b6db0-daa7-4567-8f9f-687967c2a469,1047,C0785,566.0,47,2024-10-29T05:39:00
51210589-f2e6-4b1c-80fc-56c07e189297,1007,C0163,1344.28,40,2024-10-30T10:10:00
267ff807-dc3b-4cd4-9459-62b43bccf157,1007,C0680,1249.72,47,2024-09-08T12:56:00
d73851e0-b213-4b81-bc7c-be1072941179,1013,C0553,1249.89,9,2024-09-26T05:09:00
494d3c13-0b6d-44e4-9c15-1465c3c5f869,1012,C0482,1722.91,46,2024-07-28T09:18:00
4b6d47a2-84c5-4514-bebc-60a49558281c,1021,C0904,1439.71,33,2024-07-07T19:42:00
8cee0e80-3646-4e42-b2e2-11580da361c8,1042,C0289,1336.57,8,2024-08-13T17:01:00
9222e110-e8ae-40bb-b76a-d4edf39685c5,1005,C0071,1843.56,4,2024-10-21T03:51:00
26b677f1-7488-40ec-8c18-21228dc79f93,1040,C0044,1050.09,6,2024-08-28T19:22:00
8038bdb1-d748-4050-ae10-5a5ff0f8f846,1035,C0716,813.27,41,2024-11-11T14:14:00
14a6498a-901b-4855-b1df-93508503984b,1016,C0075,271.42,17,2024-06-22T21:44:00
82824a16-3dee-4127-8836-daf293eaa4e7,1039,C0645,57.18,3,2024-08-14T00:46:00
e2ced6c2-4425-490e-8312-c2a63acf1eef,1033,C0031,1007.19,38,2024-10-03T07:59:00
f7674658-e557-4df8-b937-b329ccaf1fc1,1016,C0304,410.61,25,2024-10-01T08:34:00
d0379a76-76f2-451a-a9f0-eb5c5f242897,1018,C0998,1344.95,6,2024-11-23T23:26:00
cc7633b0-ff21-4031-99e1-cafe2f90ba50,1045,C0462,,7,2024-08-31T04:19:00
cf861958-bc40-44bf-8f13-6387e9fb64f2,1005,C0931,748.22,49,2024-10-28T00:54:00
1a0d624a-3b2f-49fd-a097-f5dfc88f278c,1031,C0176,1835.88,21,2024-06-16T19:57:00
442b0b2e-4667-456b-85bc-ef792f5ec96d,1008,C0450,1729.4,29,2024-07-26T02:28:00
22d5904c-b80b-45f0-aa62-f6fb083c661b,1044,C0223,192.54,46,2024-10-26T02:45:00
963fe616-7b24-4b84-a1b6-e1fe1fc52a39,1045,C0854,447.44,14,2024-08-28T02:11:00
90797dff-6f4f-47ef-ad36-52b28dc54526,1046,C0259,888.83,21,2024-09-28T20:20:00
17ec38d1-e289-4155-b9bd-fb22b741f017,1023,C0517,1892.1,9,2024-10-28T03:47:00
96bd23b7-5eb4-4ffc-a10a-fb2067979d31,1016,C0979,,3,2024-08-17T04:01:00
7a3d6d2c-9b4c-4c0e-8204-8bf9c8489e92,1044,C0416,80.2,27,2024-09-01T04:31:00
0f4f64f7-aa25-4c10-9d61-ea58cc6c2ba3,1025,C0595,1602.04,37,2024-10-05T03:49:00
6693d31a-17dd-476f-b367-1b01f23cd608,1038,C0550,1050.31,23,2024-11-09T23:47:00
cc554ef6-7867-4bd9-892d-6bce7efc55c6,1038,C0777,369.67,49,2024-09-17T22:24:00
e8271ca4-55ea-4019-a2ae-77d211bde376,1027,C0900,839.37,48,2024-06-22T02:18:00
c0bcea7c-a883-4fe6-83d6-1b33a02f00a7,1020,C0421,165.05,42,2024-10-22T10:20:00
9a2a6ca3-5273-46d8-8b6f-6b6477787ec5,1007,C0436,1902.5,5,2024-10-24T12:47:00
93dca5c8-98ae-481e-b037-d9ba9f5a01ba,1048,C0031,1521.42,43,2024-08-10T01:37:00
01dd46a1-ff0b-4dbf-8a26-55a4117c5fc2,1018,C0344,1169.91,21,2024-09-17T18:46:00
c8c51e1f-d1a7-4780-993f-847853e22051,1035,C0184,1868.36,50,2024-06-02T09:18:00
c8f32b9e-f325-4257-a777-917ab586931f,1048,C0048,1260.99,17,2024-10-27T15:22:00
1aeb95e7-498e-402e-a88a-a30268103404,1044,C0135,1029.67,3,2024-06-18T23:44:00
0a96b2d0-541b-4c07-9b35-391f87778b96,1037,C0630,1892.69,13,2024-06-11T15:26:00
42beb00c-9493-40a3-a5a3-f0f7e687739e,1006,C0759,1524.76,5,2024-09-02T21:50:00
98ad244e-e79f-4618-a5b8-46ac4994488c,1038,C0501,55.09,17,2024-07-11T14:00:00
a42c2739-0d47-48e4-8724-52fd8ac88297,1017,C0436,1592.86,32,2024-08-09T08:19:00
6c0d0847-37a3-47f5-89fe-bb9c64f913a3,1020,C0610,570.36,28,2024-07-05T00:56:00
778300ff-7405-4166-acb8-83a5bdf9b2fd,1040,C0714,66.05,50,2024-08-21T11:21:00
6602b66d-bece-4333-bfde-8d7dac579cf5,1031,C0742,1348.54,32,2024-06-05T03:38:00
90128eda-8cba-4eb2-b45b-7b8ff1f68cdd,1004,C0876,151.96,12,2024-09-30T19:48:00
7fd65860-1b4d-470b-a789-acdf6c11e83b,1021,C0536,1432.27,1,2024-10-16T08:19:00
faa8ca4b-ec65-4459-a48b-0383e344db07,1045,C0696,100.81,19,2024-07-06T13:03:00
a255e187-3fee-4278-ae2f-1cf4e06d1176,1038,C0243,1389.57,34,2024-11-07T11:20:00
a56b5253-be42-4ffd-af4e-800f43448fac,1035,C0214,1136.21,45,2024-07-04T01:12:00
dc36a295-59db-491e-8a95-a140f526ab5a,1047,C0253,620.07,22,2024-08-22T15:37:00
c5f15538-e533-46c6-b034-5f757e9eb5b8,1037,C0228,1322.6,49,2024-06-14T11:50:00
11970647-b7cb-4924-926b-ad530e220c2e,1020,C0960,1564.09,5,2024-09-10T09:16:00
58db7fc4-c620-4abf-bc6e-13cde5e695ab,1016,C0449,1610.97,47,2024-06-04T09:30:00
5b5700f7-2efd-47e9-b56b-3c63d75a01ca,1049,C0808,1012.91,1,2024-11-11T12:53:00
2c1db868-da2a-4a8c-86d8-fe4406e79ef7,1000,C0970,122.45,26,2024-07-04T14:01:00
17c5ad00-2e74-4e84-8962-66db84e1fa73,1018,C0525,917.78,10,2024-09-15T11:11:00
d6d8ba87-cf43-4a8f-845b-19027b914685,1001,C0235,618.45,16,2024-09-07T23:11:00
0aa9042a-e32a-4cb8-b0d0-9bfb1d01c377,1039,C0082,258.76,14,2024-10-20T08:57:00
ca62851e-ebce-4cc6-a9a2-b8844b69f8ed,1027,C0832,329.62,3,2024-06-09T06:27:00
ad1b39b6-ea7f-45a9-a28e-f2497f986106,1028,C0170,386.12,29,2024-09-03T01:12:00
795516ba-f6a2-4181-905e-aaf6b5e2a330,1031,C0113,794.04,5,2024-07-18T06:40:00
463ae426-e45d-492f-a4de-bdc20ab02ce7,1027,C0813,1148.89,26,2024-06-20T00:50:00
d1b03c12-bd7f-4cbf-a1a2-aa913f3c5833,1025,C0050,421.96,32,2024-09-30T09:58:00
51b40207-b0f6-4e2a-acc1-dfa212e6c322,1000,C0283,803.76,1,2024-07-03T12:47:00
ac951860-3ae9-4f20-9181-28c9ff110bb5,1009,C0495,47036.37,19,2024-07-17T04:22:00
ec6f86ce-ecb9-4e26-8d65-87717a6c2ea7,1045,C0705,1835.78,15,2024-06-25T23:23:00
cf99ffa2-9e40-41ed-bdd4-540a93701e7f,1026,C0237,1671.13,12,2024-10-16T18:55:00
b33d223a-c9aa-4615-a7e1-cfc1da6cbaa2,1030,C0831,731.22,37,2024-06-26T10:45:00
53338079-70ce-43e4-a764-61ba8848d1c2,1004,C0316,389.88,13,2024-08-10T15:39:00
bb550325-ff44-4831-a242-fb4295c924fa,1033,C0716,737.91,34,2024-11-07T16:41:00
b49af2d1-1044-4a06-ae5e-fff107ff580a,1041,C0476,285.9,23,2024-08-24T01:49:00
de782c32-dce4-4903-9dbf-a1321e9430c6,1030,C0733,1705.18,20,2024-09-14T11:20:00
c45b819e-8e7b-48ff-b1d4-a863ee71491f,1019,C0443,1359.44,27,2024-08-12T12:46:00
af62109d-b541-4985-82fe-2a41c52205b2,1001,C0824,503.95,15,2024-11-08T14:49:00
5d9cf9cf-5282-4b5e-a31a-c868ccefd510,1006,C0804,243.36,2,2024-07-24T06:15:00
493da57d-56ca-4406-8f8c-d17830d8964f,1019,C0164,1095.77,33,2024-11-15T01:23:00
2342d3ab-6a1b-4119-8a6d-d540e8088f99,1001,C0513,612.04,33,2024-06-29T17:57:00
790b90ae-76b3-4923-83df-12e2ea1c275a,1038,C0708,1721.79,17,2024-09-23T11:50:00
b1bc216f-36db-4d50-a3a8-79c04c07346e,1014,C0233,759.16,19,2024-06-04T17:51:00
9d3b3c52-1c40-4b9c-9969-531f8f5b62d7,1037,C0495,1601.3,13,2024-10-15T20:14:00
3c956202-78bd-4af3-9554-fddd16679ed5,1026,C0815,146.92,1,2024-10-07T23:57:00
373d824d-7442-4d7f-97a4-ba3315adb7d4,1004,C0204,440.37,35,2024-11-21T03:12:00
bfd73490-d17a-43f8-8b37-e820cdf4790c,1041,C0828,1326.91,43,2024-10-03T20:07:00
edcb16cd-d211-4935-beea-9ea2c6943957,1005,C0094,418.15,8,2024-07-03T05:57:00
10cb9210-edab-4d89-a387-5a298d2de307,1042,C0592,1012.69,31,2024-11-24T22:31:00
66c73eca-dc31-4d7b-8783-4b6785e11a09,1018,C0470,,23,2024-10-22T13:20:00
c4f5a1a5-7961-4d83-ad91-57f48e29cde8,1001,C0749,1667.79,35,2024-07-05T02:45:00
56cba897-8b0a-401b-94a5-e1db746bcc85,1036,C0803,957.64,49,2024-10-03T20:12:00
c5ad1567-14e2-4a03-846a-2a0815535d8b,1034,C0005,1842.52,34,2024-10-24T11:12:00
1228793e-ffd5-410a-97a1-8cf77da5b75c,1049,C0283,706.2,47,2024-09-09T20:16:00
6fade69e-fe48-4e00-ad8b-a2eb4883c7af,1034,C0920,342.32,47,2024-08-19T10:54:00
57c69988-73ba-41bf-ae02-af8a17fdd6a4,1035,C0397,428.02,36,2024-08-10T11:17:00
ef3aa7de-3b6c-49a9-9d16-a2dd839d7d6d,1006,C0892,539.74,30,2024-08-25T00:35:00
cbd17ab6-f2d5-4894-af3c-b1398bd39d77,1022,C0440,428.47,45,2024-11-09T15:27:00
d8089140-43fc-434e-9e4e-25d16fc07954,1004,C0800,1019.89,40,2024-08-22T23:23:00
72e31e09-2c60-4a19-a751-43957d4c1cf3,1039,C0757,592.67,1,2024-07-16T15:15:00
bd52dc25-0397-4a22-b8b1-7a30d212275d,1003,C0598,550.59,8,2024-07-01T02:24:00
ce6ef50a-ad28-46f1-8e9e-047ed96a7df4,1029,C0998,,23,2024-09-02T16:21:00
c11e1b37-04f4-495f-9b91-d531a9bdcdbb,1042,C0836,689.72,25,2024-10-04T23:37:00
9571d7f2-271f-4ce3-b4ad-a210f7e77d12,1012,C0543,1972.6,41,2024-11-09T21:38:00
5ce58d1d-41b7-4b6f-8288-497252939dc6,1044,C0870,1035.97,46,2024-08-10T16:20:00
6c813b33-7b21-4c1a-8f73-e76b2d9ae0bc,1044,C0515,357.47,34,2024-07-16T18:09:00
25130dce-50e9-486b-8f0b-cd352525fb6c,1002,C0212,1489.49,24,2024-06-21T15:37:00
02354bf6-a216-4136-a642-bde510019e8d,1008,C0303,1376.81,47,2024-10-25T09:57:00
1274272e-7e45-4d54-b34e-81ccd394314e,1034,C0229,1323.84,30,2024-10-23T00:58:00
f2f06e20-6708-46d0-8c55-a79fc5da9838,1003,C0976,533.73,21,2024-07-19T01:43:00
efd05f57-cee0-440b-9852-b07d167af925,1000,C0186,1186.78,44,2024-11-03T22:59:00
bdf62bec-f294-401f-a3f5-1261dc3a8597,1021,C0970,66.22,30,2024-07-15T09:49:00
c3176ee9-f35b-4d66-a19b-9c32a3592e81,1003,C0080,1269.92,40,2024-11-09T15:08:00
68ec9e0f-6a07-4ffe-9251-66dee15dbe44,1049,C0164,349.39,32,2024-09-04T07:18:00
5c0e80fe-2681-4031-9940-5149f4867043,1002,C0590,1669.39,4,2024-10-04T14:31:00
a21e84a1-c694-4e7b-9a08-32ec73defa84,1009,C0296,1561.51,5,2024-11-12T10:23:00
22295e8e-488c-4483-b6ca-d7bbb91302d5,1032,C0616,919.21,24,2024-09-09T12:25:00
6c189781-b8f1-49a8-9052-1f7b7d5325aa,1025,C0452,933.84,18,2024-11-26T15:52:00
3a074c66-89d1-4ac2-bcf3-30e82d3e2d3b,1030,C0862,325.81,42,2024-08-08T02:48:00
d970144f-4e39-49c9-ab21-ea9b8b7f177a,1045,C0927,571.15,42,2024-11-08T15:30:00
01e0ddf1-2cf2-4467-bb93-0bffdbca2dfe,1012,C0379,1571.63,39,2024-09-17T06:27:00
136b558b-c0d2-4652-9347-576d4fd4bc8e,1025,C0116,451.13,42,2024-10-20T10:40:00
46933d0a-3f8d-46f7-a3f0-f800bba79fcc,1027,C0681,454.08,30,2024-10-12T22:30:00
0e8daf0c-c607-4fd3-acfb-3e430661e806,1017,C0313,1485.76,31,2024-08-19T02:03:00
b180bf08-92be-457b-af19-b7a18ab6a4f0,1036,C0115,187.47,36,2024-07-04T01:08:00
79ea1509-bd2e-4ec0-a593-bf5fccd37dc9,1027,C0912,1721.47,,2024-08-09T23:19:00
4ebd6782-8648-484c-885e-35cc8b385e5f,1027,C0900,1493.19,20,2024-11-07T10:52:00
cc858089-c670-47cc-aca5-f3e631976a20,1008,C0400,1601.83,32,2024-06-14T06:45:00
b98f77a8-f8a9-49df-8d18-69d5faf1996e,1027,C0984,1614.5,11,2024-10-12T08:03:00
9131a520-604d-4cea-a238-3b77b6b4e59f,1021,C0041,1304.55,21,2024-06-24T14:22:00
d0754800-c0dc-42a7-b3ec-98b43234113b,1019,C0615,717.34,26,2024-09-23T19:49:00
4409064f-812c-4fb6-8663-212b87f691a2,1016,C0349,112.69,,2024-07-07T03:40:00
75625b98-d06d-4786-ba00-0433ad4fcb96,1000,C0849,1702.66,34,2024-09-04T21:29:00
da978b2c-3f14-42ea-a219-5771c07a055b,1010,C0399,957.58,48,2024-09-16T15:26:00
7d855481-e8f1-460b-8b6f-bdca981a9487,1030,C0160,1164.79,9,2024-06-03T09:57:00
c3eabe89-6974-4706-aa9c-9ecadfb49cc6,1013,C0706,117.18,35,2024-10-05T10:15:00
aa1e1baf-e26e-4c4a-a3f3-d5837b75137f,1018,C0675,1982.59,37,2024-06-10T17:49:00
f40bd0b2-bcd0-446a-b943-f64bd46a6a0f,1031,C0345,1612.79,15,2024-10-16T14:37:00
946fb6d2-a269-491a-8aa7-90227ae00745,1029,C0742,97.6,23,2024-08-15T13:33:00
37d2d18c-602b-4f31-94c8-8a1a7da51357,1029,C0338,430.89,29,2024-07-28T07:56:00
132854b8-5829-4cae-bbae-35e8390bd48e,1046,C0167,427.85,13,2024-08-23T14:03:00
114bc9c5-3d0f-47d6-9dc7-81cae4ff61e7,1028,C0817,1867.59,,2024-09-04T09:11:00
046f4e10-2041-4416-a8fe-4b9d8e289cfe,1021,C0229,1035.34,25,2024-11-27T10:30:00
ff0cf2dd-9342-4bc1-bbaf-eb90171301d4,1024,C0138,279.11,12,2024-11-16T16:09:00
30e1c39a-396d-4755-a74a-a98e68fd3a3f,1030,C0241,288.67,26,2024-06-10T10:58:00
58b1e223-5e85-4e92-b1c9-e732dbfee23b,1047,C0617,528.95,15,2024-09-16T01:43:00
06a55248-2c71-4240-bb2b-2ab43ee4daa7,1030,C0747,907.94,3,2024-08-17T10:54:00
fa13b363-7906-4c30-959a-7dbb77693cd9,1045,C0577,424.65,1,2024-11-13T10:51:00
969cf182-816d-478e-b7fa-73518bab1353,1042,C0900,,33,2024-07-17T13:28:00
2f694e7d-699c-4abb-a57c-46fcbaa4b4c7,1011,C0262,334.42,25,2024-10-31T03:20:00
788b12c2-1ef1-4787-8747-e546a9c4b6cc,1010,C0591,399.5,34,2024-07-15T07:30:00
531b8d54-6e06-4544-a0c6-00a2893eb7d5,1012,C0950,974.19,44,2024-10-20T16:12:00
7d248a61-2898-46a2-adae-547c0a2a5bbd,1019,C0376,780.0,14,2024-06-03T07:18:00
649bd3fd-2e03-4e37-9d42-4e3e5eb21695,1011,C0670,1171.85,27,2024-06-11T21:23:00
6be368a1-e0f5-42f1-839d-a5ab53121928,1025,C0173,1436.06,31,2024-09-13T20:35:00
d8086d0c-6d6b-49db-b931-c5d39748c5d2,1029,C0588,1994.65,25,2024-06-25T13:55:00
429561ee-f592-4e02-aefc-9b0abbe650e0,1022,C0606,739.03,42,2024-09-19T20:52:00
a7c279dd-469d-4b92-909e-7afa9be4644b,1038,C0603,1619.34,19,2024-06-06T07:08:00
5488f109-f03a-4e3f-9e63-16604bf37a7e,1002,C0069,181.38,5,2024-11-03T19:25:00
e635db7c-3a67-455e-bd8c-374520a4b15f,1036,C0119,1857.13,10,2024-10-27T21:38:00
c9fca191-62ef-4ffa-bd09-851a06ae79e4,1035,C0460,1122.92,32,2024-08-26T07:42:00
77a8d4f8-b4a4-4713-b8b2-c80068a0a3b7,1015,C0714,,24,2024-07-03T04:22:00
7c572eab-3e31-473f-815c-255e8fef3cba,1007,C0175,801.94,17,2024-10-14T13:45:00
9674ccfe-4ca0-4b6e-921a-c9ba714729f7,1019,C0012,1159.58,23,2024-08-03T06:47:00
9fe73757-f4f0-4dd0-a539-67768005bd33,1027,C0063,490.61,17,2024-10-24T22:27:00
313cf324-e0d0-4ca7-a58e-f579544c59bc,1015,C0309,921.73,39,2024-10-11T00:43:00
2094b887-ff4a-4bb2-b05b-8056ac49f8dd,1038,C0102,1310.23,35,2024-09-07T11:18:00
33c47fb1-c649-4f2c-92a0-1b7b9a0e1353,1040,C0906,375.42,40,2024-08-23T21:24:00
1ff73212-adfc-4c6b-8a65-cf6bef30d542,1023,C0388,677.01,14,2024-07-03T21:41:00
e8821746-7f44-4e9a-ad5c-1580899ea621,1033,C0675,518.47,27,2024-09-19T13:02:00
1cfdf618-a220-4aea-b1c3-834e8a2524ee,1014,C0518,573.56,2,2024-11-03T09:06:00
af96a8d8-ee38-47ab-b74a-26aaafc327f3,1022,C0446,951.55,40,2024-09-25T02:15:00
846e45ed-2eb0-4f51-97fc-200fc153b8cc,1043,C0137,651.6,25,2024-10-08T03:15:00
4efe87b4-6f7f-43ea-a8cd-2150a5b3aad4,1012,C0898,1456.42,34,2024-06-16T02:58:00
1d74be4f-6d11-4a43-a654-805e52fd5d2b,1014,C0466,1529.06,36,2024-08-19T16:26:00
5c3dc239-57e2-4ce2-83c4-a0ddf4a4ef24,1002,C0543,416.44,2,2024-07-10T21:27:00
850b6141-0375-4e91-a520-a5fa6e0dd15a,1003,C0964,253.39,35,2024-08-20T05:13:00
9d724b30-8112-4198-82a9-6be6b84d66a0,1008,C0783,89.41,22,2024-10-13T13:17:00
faccc24b-1c55-4460-ba80-f6ddcac2db71,1012,C0174,121.08,50,2024-06-18T11:43:00
1f6ad94e-dd92-4a91-9f6a-9837a5c6764f,1033,C0410,,35,2024-11-11T08:52:00
5ef1a24c-d4e9-49a9-b7e4-e2d22cb7b5e8,1043,C0440,,28,2024-10-30T19:13:00
8d74eb4b-da0b-4066-ad92-dc1fa78b50c5,1022,C0338,1730.46,40,2024-08-05T23:56:00
6bcbd940-0ee4-4c7a-9926-9cdca2683ad7,1039,C0760,108.92,49,2024-10-08T17:58:00
e3567cb3-3a01-4cb8-bcd4-e2993c364e79,1041,C0679,1920.77,34,2024-11-24T12:27:00
eb583e0d-83d7-4451-ab14-8cfd02d0e94a,1001,C0130,1189.2,18,2024-10-17T21:22:00
6f2b26ed-6be9-4220-ae38-445531abb20c,1010,C0768,626.87,36,2024-11-07T01:11:00
bfe69385-4598-4fd1-af53-48212fbab697,1044,C0516,1282.99,40,2024-09-03T00:18:00
cd114f2e-63f3-4c3e-8f0e-441fa4e34a9b,1049,C0067,1951.04,46,2024-09-01T08:26:00
a7228b88-9659-44ea-90a7-9934b459156e,1030,C0511,303.81,6,2024-07-08T22:06:00
c9deba64-9bd0-4a22-8468-60f6b8d17f7b,1001,C0669,36387.05,7,2024-10-05T20:46:00
0aeae576-e0af-4c4b-a313-5bc17b96f838,1043,C0494,97.75,17,2024-09-06T09:45:00
7b076a95-601a-4eb2-add6-aa2931277a47,1038,C0126,1417.6,17,2024-08-25T19:44:00
80fc4513-f879-4d32-bf84-28e0375216a2,1007,C0820,105.82,,2024-10-14T10:57:00
8ea4bbe1-f395-4b26-ace9-c6dc82f6725d,1024,C0470,1450.06,15,2024-07-07T02:17:00
595b985d-cf22-41ef-a0ab-c2c048b6e3a4,1047,C0018,1607.17,10,2024-09-29T19:14:00
7e30d1fb-eb73-480d-8084-636e77d762ed,1041,C0409,1952.75,5,2024-08-12T08:37:00
91d5ce15-c112-40d2-a0da-fa22dfb0511d,1013,C0594,843.1,45,2024-08-30T01:56:00
0673d19b-6f49-4b93-8da6-3d0d464ad1f8,1028,C0134,1596.24,13,2024-10-05T22:45:00
1d4f585a-29d4-4f73-9dbf-c4f9bf56dd28,1044,C0346,1777.43,,2024-09-28T04:30:00
0e4e7ed1-3bbf-4cdf-84e6-2a497f402113,1047,C0765,546.24,29,2024-11-09T02:23:00
9eae87a5-d1c3-47be-b166-7bd2cb208329,1029,C0409,1916.56,40,2024-11-04T03:32:00
644043d5-afe6-4cf9-a803-83400d778730,1048,C0956,353.75,15,2024-08-15T05:47:00
4d5765bb-03a7-4fa9-acdc-d5f761484ade,1034,C0918,338.41,5,2024-07-31T22:26:00
820a71d1-f9b0-4672-950b-6717cc1c5ebc,1002,C0110,1343.24,46,2024-09-07T00:30:00
b8515ebb-a4cd-443b-9bf4-9742669c3b3f,1043,C0066,446.55,35,2024-06-12T06:41:00
b84bb017-6455-4ef3-bce7-0c009b941add,1018,C0435,1213.4,37,2024-09-04T16:03:00
d27e909d-5425-429e-bb9c-199b140402fb,1038,C0763,791.46,49,2024-10-20T09:03:00
ed344960-8bd7-4e1c-abcc-7cc9861af627,1015,C0337,472.64,4,2024-11-17T10:19:00
8bd2c143-17b3-44f3-b086-5392c669e4ae,1032,C0877,1981.82,41,2024-06-15T16:58:00
ec0a4af4-9d3c-49e2-b4f7-3e0d39e5c1dc,1027,C0334,1256.49,6,2024-09-18T08:32:00
67f87a41-bce5-4389-a268-4268954c3181,1012,C0864,1227.76,24,2024-07-05T11:14:00
5dfa40de-e0e0-43f0-a7dd-c4d0ac2a2ae2,1002,C0546,1532.05,10,2024-07-29T22:19:00
7551a90a-b914-487b-ab2c-9011396e3366,1046,C0267,1436.36,26,2024-06-06T16:16:00
e374e448-4469-4689-a293-d869c1dd441e,1048,C0705,723.92,32,2024-08-28T08:23:00
9d7607f3-e922-4f5b-8ce4-e3c6dc239fe5,1002,C0609,1526.18,26,2024-09-24T18:13:00
c06e1d1d-9b64-4aca-9d3c-43b2dab5d89d,1048,C0013,,43,2024-07-09T01:10:00
a6d44b68-40f0-4c5c-95a6-5a88062eb8a7,1001,C0273,211.52,3,2024-08-14T04:08:00
fcec8b36-2407-4ce6-8ba6-6311b4bf6819,1036,C0881,1705.17,10,2024-07-10T12:32:00
b70935f3-3c48-4c43-8ece-b7d3e96d5148,1014,C0790,304.46,28,2024-11-22T11:51:00
371c6f45-08f9-43b1-bbc1-245897d16508,1026,C0295,520.07,14,2024-11-02T13:00:00
c5078b96-61b5-4cb9-b143-ca42debf85a3,1034,C0165,598.66,7,2024-08-17T06:25:00
5960d940-e9ed-4d48-b25d-152e6644edda,1002,C0855,609.03,25,2024-09-05T09:14:00
ad710ad7-2b34-4950-83ef-2d9860d38912,1009,C0984,828.05,28,2024-11-09T02:31:00
190540a0-840e-4214-a2fc-a01490777e94,1002,C0082,805.38,45,2024-10-06T18:03:00
349423fc-7c08-41e9-a879-a8ed50d558bb,1012,C0763,1435.26,50,2024-09-22T19:57:00
09449386-cb4f-4c96-ac98-7eb62c68d9b5,1006,C0434,908.86,47,2024-07-07T07:44:00
4abaabdc-aee2-44b5-bf41-d8e5c06693f8,1048,C0860,1866.78,10,2024-08-12T15:12:00
dde33693-21db-4622-ab87-e23545174927,1034,C0021,588.33,15,2024-08-24T15:36:00
ac8f437f-9482-4107-a8a0-0c26542df7cb,1049,C0835,1262.93,41,2024-07-28T13:08:00
1ef375be-436d-4b9c-b40a-8a0f5c19279f,1047,C0694,567.54,42,2024-10-12T16:15:00
8270df30-07f3-4285-998d-31d4468cac3a,1008,C0542,1248.45,24,2024-10-05T10:19:00
a7739719-eee4-4334-8e3d-7915f8a1bcc4,1018,C0553,327.38,21,2024-11-10T23:08:00
e5f70010-b380-4192-9ffa-f65d54dc1fd9,1031,C0967,1698.62,31,2024-08-08T08:46:00
96dab6d0-dbbe-4f47-bd57-f37a91374549,1046,C0303,1210.95,43,2024-06-08T18:38:00
340740f5-7abe-4d97-92ac-4708e07affcc,1030,C0665,167.07,48,2024-09-21T13:17:00
6a8e5b90-3736-462c-8fb5-d542371ab836,1005,C0701,446.94,,2024-09-10T15:29:00
18013622-dab2-4c0c-a2c7-00025697d02c,1025,C0815,1693.89,48,2024-09-08T21:10:00
ddce716a-fee7-443f-ba79-918aed966804,1019,C0308,273.0,19,2024-08-30T09:08:00
c745e35c-8d37-4892-998f-a9740b1695ab,1004,C0067,1499.69,34,2024-09-25T18:13:00
cca6eefb-bd4e-4126-a050-4dd8f59b4c11,1037,C0993,215.21,24,2024-11-06T11:29:00
d44b0873-8357-4be0-b8e5-5e269beb425b,1006,C0724,63230.03,44,2024-11-05T12:24:00
a5c05b27-869c-423d-aa27-27da5d98ba33,1006,C0842,1238.75,14,2024-11-12T14:57:00
948ea0a3-36cc-412f-aba5-e860bcaf718f,1012,C0386,1428.64,36,2024-10-22T23:43:00
3c4c9d96-63e4-4f9a-a921-832edf15b5f5,1020,C0234,1824.39,7,2024-06-24T10:54:00
7b281203-2d03-41f2-85c6-3e0288fa21cf,1016,C0817,507.13,34,2024-06-08T19:14:00
54287ebd-6495-4418-a906-73c6a80ae6d5,1027,C0371,1692.48,22,2024-08-12T23:18:00
c8e9aca1-efb8-4fb1-a48b-fd90758ecec7,1042,C0757,1024.08,33,2024-09-11T01:19:00
2771c67d-a4ab-4c7d-aa96-f3e9309a5c93,1034,C0206,,50,2024-07-09T16:03:00
c1b7d241-13d8-43a4-a22a-d82a562dd5de,1016,C0378,23450.28,13,2024-10-07T13:32:00
0566f8be-64c7-4fc7-92cc-5d20b4238346,1003,C0938,1368.22,30,2024-07-17T05:14:00
e92c56af-0d5d-48e5-a8ed-99b1b23180a7,1020,C0835,59.61,5,2024-10-12T17:11:00
1373b581-1199-4558-8571-2993d042b47f,1023,C0695,987.69,29,2024-06-09T05:52:00
7193e594-3094-4d13-bf1e-37668e0ca349,1005,C0723,195.8,36,2024-09-05T13:33:00
2f83d3d8-7967-4098-bd78-cd98cd1b99a9,1012,C0266,1263.68,2,2024-06-27T00:32:00
a4c0b21d-881f-4121-9504-75d149d6c0f9,1024,C0833,1921.04,23,2024-06-20T05:23:00
2fed6894-9a05-41d9-97cc-8035f18a9fdd,1046,C0809,989.76,40,2024-11-04T22:56:00
29e92285-f243-442a-9828-25d0e7ab9594,1024,C0134,924.41,49,2024-07-15T17:16:00
c633e642-d292-46eb-93b6-887764850106,1037,C0685,1888.16,18,2024-07-15T06:33:00
